	Unnamed: 0	tweet_textual_content	len	ID	Date	Source	Likes	RTs	polarity
700	700	things you need to know monday hong kong raptors oj simpson taylor swift and mib j	140	1140629164766171137	Mon Jun 17 14:35:59 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
701	701	rt mib	140	1140629396983701504	Mon Jun 17 14:36:54 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
702	702	by p peachy men in black idioms black	138	1140629189017522176	Mon Jun 17 14:36:05 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3	2
703	703	rt mib	140	1140629483117928448	Mon Jun 17 14:37:15 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
704	704	rt mib	140	1140629690102665219	Mon Jun 17 14:38:04 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	4301	2
705	705	rt mib	140	1140629383733923841	Mon Jun 17 14:36:51 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
706	706	rt mib	140	1140629127478726657	Mon Jun 17 14:35:50 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
707	707	rt mib	140	1140629240477392897	Mon Jun 17 14:36:17 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
708	708	rt mib	140	1140629621672513536	Mon Jun 17 14:37:48 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
709	709	rt mib	140	1140629492911620101	Mon Jun 17 14:37:17 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
710	710	mib	118	1140629311398928385	Mon Jun 17 14:36:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
711	711	rt mib	140	1140629665435934720	Mon Jun 17 14:37:58 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	4301	2
712	712	rt by p peachy men in black idioms black	140	1140629719114588160	Mon Jun 17 14:38:11 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3	2
713	713	rt mib	140	1140629379195609094	Mon Jun 17 14:36:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
714	714	por favor vayan a ver la peli de mib la trama est muy buena gayporn	97	1140629196164784129	Mon Jun 17 14:36:06 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
715	715	rt by p peachy men in black idioms black	140	1140629232336297984	Mon Jun 17 14:36:15 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3	2
716	716	rt mib	140	1140629589049278465	Mon Jun 17 14:37:40 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
717	717	rt mib	140	1140629429783162880	Mon Jun 17 14:37:02 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	4301	2
718	718	rt mib	140	1140629665402380288	Mon Jun 17 14:37:58 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
719	719	rt mib	132	1140629278402330624	Mon Jun 17 14:36:26 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	233	2
720	720	rt mib	140	1140629114459549696	Mon Jun 17 14:35:47 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
721	721	rt mib	140	1140629109292204032	Mon Jun 17 14:35:46 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
722	722	men in black international not bad thor n valkyrie	52	1140629204976852992	Mon Jun 17 14:36:08 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	1
723	723	rt mib	140	1140629703868293120	Mon Jun 17 14:38:07 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	4301	2
724	724	rt mib	140	1140629403359043584	Mon Jun 17 14:36:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
725	725	mib	74	1140629443204898817	Mon Jun 17 14:37:05 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
726	726	rt i missed mib twice in one night	49	1140629182814142464	Mon Jun 17 14:36:03 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	75	2
727	727	rt mib	140	1140629220449591296	Mon Jun 17 14:36:12 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
728	728	mib	57	1140629143186366464	Mon Jun 17 14:35:54 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
729	729	rt mib	140	1140629318831185920	Mon Jun 17 14:36:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
730	730	men in black yuk dinn wkwkkw	40	1140629226116145154	Mon Jun 17 14:36:14 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
731	731	mib	118	1140629324808122368	Mon Jun 17 14:36:37 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
732	732	rt mib	112	1140629737821179904	Mon Jun 17 14:38:16 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	1	2
733	733	rt mib	140	1140629631671758849	Mon Jun 17 14:37:50 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	4301	2
734	734	rt mib	140	1140629487316373504	Mon Jun 17 14:37:16 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
735	735	rt mib	140	1140629553154383872	Mon Jun 17 14:37:32 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
736	736	rt mib	140	1140629276380680197	Mon Jun 17 14:36:26 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
737	737	mib	35	1140629283108298752	Mon Jun 17 14:36:27 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0	0	2
